Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"question",9,2,0.818,0.182,0.792,0.208
"anna",3,0,1.000,0.000,0.875,0.125
"camp",1,3,0.250,0.750,0.300,0.700
"skylar",1,0,1.000,0.000,0.750,0.250
"astin",1,0,1.000,0.000,0.750,0.250
"engaged",1,1,0.500,0.500,0.500,0.500
"so",28,3,0.903,0.097,0.891,0.109
"everything",14,2,0.875,0.125,0.853,0.147
"finally",1,1,0.500,0.500,0.500,0.500
"right",18,8,0.692,0.308,0.685,0.315
"pretending",1,0,1.000,0.000,0.750,0.250
"faint",1,0,1.000,0.000,0.750,0.250
"dogs",12,1,0.923,0.077,0.893,0.107
"react",2,0,1.000,0.000,0.833,0.167
"smiths",1,0,1.000,0.000,0.750,0.250
"fake",4,3,0.571,0.429,0.562,0.438
"have",71,11,0.866,0.134,0.861,0.139
"esp",1,0,1.000,0.000,0.750,0.250
"biryani",1,0,1.000,0.000,0.750,0.250
"having",6,1,0.857,0.143,0.812,0.188
"braces",1,0,1.000,0.000,0.750,0.250
"way",23,7,0.767,0.233,0.758,0.242
"surprised",5,1,0.833,0.167,0.786,0.214
"military",2,13,0.133,0.867,0.156,0.844
"homecoming",3,0,1.000,0.000,0.875,0.125
"dressing",1,0,1.000,0.000,0.750,0.250
"gift",7,2,0.778,0.222,0.750,0.250
"elf",4,0,1.000,0.000,0.900,0.100
"honest:",1,0,1.000,0.000,0.750,0.250
"hit",8,7,0.533,0.467,0.531,0.469
"private",1,2,0.333,0.667,0.375,0.625
"sessions",1,0,1.000,0.000,0.750,0.250
"posts",6,3,0.667,0.333,0.650,0.350
"coconut",1,0,1.000,0.000,0.750,0.250
"oil",1,16,0.059,0.941,0.083,0.917
"answer",6,0,1.000,0.000,0.929,0.071
"problems",5,0,1.000,0.000,0.917,0.083
"items",6,0,1.000,0.000,0.929,0.071
"loves",9,0,1.000,0.000,0.950,0.050
"burgers",2,0,1.000,0.000,0.833,0.167
"needs",8,1,0.889,0.111,0.850,0.150
"20",12,4,0.750,0.250,0.735,0.265
"confessions",17,0,1.000,0.000,0.972,0.028
"slightly",8,1,0.889,0.111,0.850,0.150
"obsessed",17,0,1.000,0.000,0.972,0.028
"outer",1,0,1.000,0.000,0.750,0.250
"couples",11,0,1.000,0.000,0.958,0.042
"ferrell",1,0,1.000,0.000,0.750,0.250
"santa",5,0,1.000,0.000,0.917,0.083
"mark",1,2,0.333,0.667,0.375,0.625
"ruffalo",1,0,1.000,0.000,0.750,0.250
"posted",2,2,0.500,0.500,0.500,0.500
"shirtless",4,0,1.000,0.000,0.900,0.100
"pic",1,0,1.000,0.000,0.750,0.250
"promoting",1,0,1.000,0.000,0.750,0.250
"breast",1,0,1.000,0.000,0.750,0.250
"cancer",3,3,0.500,0.500,0.500,0.500
"awareness",1,0,1.000,0.000,0.750,0.250
"men",14,4,0.778,0.222,0.763,0.237
"nobody",2,0,1.000,0.000,0.833,0.167
"likes",1,0,1.000,0.000,0.750,0.250
"jobs",2,8,0.200,0.800,0.227,0.773
"pinky",1,0,1.000,0.000,0.750,0.250
"additional",1,1,0.500,0.500,0.500,0.500
"episodes",1,0,1.000,0.000,0.750,0.250
"murderer",1,0,1.000,0.000,0.750,0.250
"made",23,4,0.852,0.148,0.839,0.161
"yet",2,2,0.500,0.500,0.500,0.500
"priyanka",1,0,1.000,0.000,0.750,0.250
"chopra",1,0,1.000,0.000,0.750,0.250
"goddamn",3,0,1.000,0.000,0.875,0.125
"owned",2,0,1.000,0.000,0.833,0.167
"2015",63,0,1.000,0.000,0.992,0.008
"tumblr",6,0,1.000,0.000,0.929,0.071
"four-person",1,0,1.000,0.000,0.750,0.250
"slayed",3,0,1.000,0.000,0.875,0.125
"eyeshadow",1,0,1.000,0.000,0.750,0.250
"probably",6,0,1.000,0.000,0.929,0.071
"shouldn't",2,0,1.000,0.000,0.833,0.167
"illustrated",2,0,1.000,0.000,0.833,0.167
"leslie",6,0,1.000,0.000,0.929,0.071
"knope's",1,0,1.000,0.000,0.750,0.250
"compliments",3,0,1.000,0.000,0.875,0.125
"they're",6,0,1.000,0.000,0.929,0.071
"damn",15,0,1.000,0.000,0.969,0.031
"cool",4,0,1.000,0.000,0.900,0.100
"don't",18,2,0.900,0.100,0.881,0.119
"david",14,4,0.778,0.222,0.763,0.237
"bowie",8,0,1.000,0.000,0.944,0.056
"we're",4,0,1.000,0.000,0.900,0.100
"clear",1,3,0.250,0.750,0.300,0.700
"gay",3,5,0.375,0.625,0.389,0.611
"drama",3,1,0.750,0.250,0.700,0.300
"teacher",2,3,0.400,0.600,0.417,0.583
"responds",1,0,1.000,0.000,0.750,0.250
"perfectly",15,0,1.000,0.000,0.969,0.031
"mother",1,4,0.200,0.800,0.250,0.750
"pulls",1,2,0.333,0.667,0.375,0.625
"class",4,1,0.800,0.200,0.750,0.250
"server",1,0,1.000,0.000,0.750,0.250
"internet",14,9,0.609,0.391,0.604,0.396
"guess",29,0,1.000,0.000,0.983,0.017
"chips",2,0,1.000,0.000,0.833,0.167
"before",12,9,0.571,0.429,0.568,0.432
"smashed",2,0,1.000,0.000,0.833,0.167
"spelling",3,1,0.750,0.250,0.700,0.300
"friends",16,1,0.941,0.059,0.917,0.083
"blair",3,1,0.750,0.250,0.700,0.300
"serena",2,1,0.667,0.333,0.625,0.375
"tired",1,0,1.000,0.000,0.750,0.250
"weekend",4,0,1.000,0.000,0.900,0.100
"therapy",1,0,1.000,0.000,0.750,0.250
"buff",2,0,1.000,0.000,0.833,0.167
"john",10,9,0.526,0.474,0.525,0.475
"krasinski",4,0,1.000,0.000,0.900,0.100
"hours",1,2,0.333,0.667,0.375,0.625
"it's",25,0,1.000,0.000,0.981,0.019
"hard",6,2,0.750,0.250,0.722,0.278
"handle",1,0,1.000,0.000,0.750,0.250
"obscure",1,0,1.000,0.000,0.750,0.250
"very",7,1,0.875,0.125,0.833,0.167
"sweary",1,0,1.000,0.000,0.750,0.250
"british",10,30,0.250,0.750,0.256,0.744
"need",54,2,0.964,0.036,0.956,0.044
"use",9,10,0.474,0.526,0.475,0.525
"now",25,8,0.758,0.242,0.750,0.250
"14",13,3,0.812,0.188,0.794,0.206
"rare",2,2,0.500,0.500,0.500,0.500
"albert",1,1,0.500,0.500,0.500,0.500
"einstein",1,0,1.000,0.000,0.750,0.250
"seen",12,2,0.857,0.143,0.833,0.167
"kendrick",2,0,1.000,0.000,0.833,0.167
"sampson",1,0,1.000,0.000,0.750,0.250
"htgawm",1,0,1.000,0.000,0.750,0.250
"ultimate",5,0,1.000,0.000,0.917,0.083
"bae",1,0,1.000,0.000,0.750,0.250
"11",23,3,0.885,0.115,0.870,0.130
"mumbai",2,5,0.286,0.714,0.312,0.688
"sending",2,1,0.667,0.333,0.625,0.375
"powerful",3,0,1.000,0.000,0.875,0.125
"messages",2,1,0.667,0.333,0.625,0.375
"support",1,6,0.143,0.857,0.187,0.813
"solidarity",1,0,1.000,0.000,0.750,0.250
"paris",6,1,0.857,0.143,0.812,0.188
"thoughts",5,0,1.000,0.000,0.917,0.083
"while",11,5,0.688,0.312,0.676,0.324
"stalking",1,0,1.000,0.000,0.750,0.250
"our",13,1,0.929,0.071,0.900,0.100
"exes",4,0,1.000,0.000,0.900,0.100
"facebook",6,4,0.600,0.400,0.591,0.409
"i'm",7,0,1.000,0.000,0.937,0.063
"immigrant",2,1,0.667,0.333,0.625,0.375
"but",8,19,0.296,0.704,0.304,0.696
"not",17,19,0.472,0.528,0.473,0.527
"guy's",2,0,1.000,0.000,0.833,0.167
"cheese",9,1,0.900,0.100,0.864,0.136
"sums",3,0,1.000,0.000,0.875,0.125
"silly",2,0,1.000,0.000,0.833,0.167
"daily",2,0,1.000,0.000,0.833,0.167
"mail",1,1,0.500,0.500,0.500,0.500
"reenacted",1,0,1.000,0.000,0.750,0.250
"said",18,8,0.692,0.308,0.685,0.315
"leaders",1,9,0.100,0.900,0.136,0.864
"shit-ton",1,0,1.000,0.000,0.750,0.250
"lesbian",2,0,1.000,0.000,0.833,0.167
"subtext",1,0,1.000,0.000,0.750,0.250
"capture",8,2,0.800,0.200,0.773,0.227
"experience",3,2,0.600,0.400,0.583,0.417
"beans",1,0,1.000,0.000,0.750,0.250
"only",41,3,0.932,0.068,0.922,0.078
"twitter",13,4,0.765,0.235,0.750,0.250
"matters",1,0,1.000,0.000,0.750,0.250
"masturbation",2,0,1.000,0.000,0.833,0.167
"that'll",24,0,1.000,0.000,0.980,0.020
"wtf",3,0,1.000,0.000,0.875,0.125
"secondary",1,1,0.500,0.500,0.500,0.500
"characters",19,0,1.000,0.000,0.975,0.025
"then",5,2,0.714,0.286,0.687,0.313
"vs.",12,1,0.923,0.077,0.893,0.107
"potato",2,0,1.000,0.000,0.833,0.167
"recipes",8,0,1.000,0.000,0.944,0.056
"illegal",2,2,0.500,0.500,0.500,0.500
"charts",6,0,1.000,0.000,0.929,0.071
"graphs",1,0,1.000,0.000,0.750,0.250
"james",4,3,0.571,0.429,0.562,0.438
"bond",3,2,0.600,0.400,0.583,0.417
"fan",13,3,0.812,0.188,0.794,0.206
"season",14,8,0.636,0.364,0.630,0.370
"buffy",1,0,1.000,0.000,0.750,0.250
"jerseyans",1,0,1.000,0.000,0.750,0.250
"ace",1,0,1.000,0.000,0.750,0.250
"diy",5,0,1.000,0.000,0.917,0.083
"oreo",2,0,1.000,0.000,0.833,0.167
"churros",1,0,1.000,0.000,0.750,0.250
"next-level",1,0,1.000,0.000,0.750,0.250
"classical",1,0,1.000,0.000,0.750,0.250
"nerd",2,0,1.000,0.000,0.833,0.167
"hilarious",23,0,1.000,0.000,0.979,0.021
"book",14,7,0.667,0.333,0.659,0.341
"lover",3,0,1.000,0.000,0.875,0.125
"appreciate",5,0,1.000,0.000,0.917,0.083
"movie",26,1,0.963,0.037,0.946,0.054
"watch",26,1,0.963,0.037,0.946,0.054
"5",5,6,0.455,0.545,0.458,0.542
"walking",3,1,0.750,0.250,0.700,0.300
"dead",6,43,0.122,0.878,0.130,0.870
"went",15,0,1.000,0.000,0.969,0.031
"boobs",4,0,1.000,0.000,0.900,0.100
"netflix",10,0,1.000,0.000,0.955,0.045
"chill",10,0,1.000,0.000,0.955,0.045
"honest",11,0,1.000,0.000,0.958,0.042
"wounded",1,4,0.200,0.800,0.250,0.750
"veteran's",1,0,1.000,0.000,0.750,0.250
"service",2,10,0.167,0.833,0.192,0.808
"man",14,23,0.378,0.622,0.382,0.618
"it'll",2,0,1.000,0.000,0.833,0.167
"bawl",1,0,1.000,0.000,0.750,0.250
"youth",1,1,0.500,0.500,0.500,0.500
"football",4,7,0.364,0.636,0.375,0.625
"players",2,7,0.222,0.778,0.250,0.750
"quit",2,2,0.500,0.500,0.500,0.500
"whip/nae",1,0,1.000,0.000,0.750,0.250
"birthday",3,1,0.750,0.250,0.700,0.300
"cake",5,0,1.000,0.000,0.917,0.083
"bffs",2,0,1.000,0.000,0.833,0.167
"slaying",1,1,0.500,0.500,0.500,0.500
"fashion",7,1,0.875,0.125,0.833,0.167
"dear",4,0,1.000,0.000,0.900,0.100
"word",3,1,0.750,0.250,0.700,0.300
"advice",7,0,1.000,0.000,0.937,0.063
"india:",1,0,1.000,0.000,0.750,0.250
"butts",2,0,1.000,0.000,0.833,0.167
"dirty",3,0,1.000,0.000,0.875,0.125
"pass",4,1,0.800,0.200,0.750,0.250
"environmental",1,1,0.500,0.500,0.500,0.500
"science",3,3,0.500,0.500,0.500,0.500
"you're",39,0,1.000,0.000,0.987,0.013
"baths",1,0,1.000,0.000,0.750,0.250
"amber",2,1,0.667,0.333,0.625,0.375
"rose",6,0,1.000,0.000,0.929,0.071
"lot",3,1,0.750,0.250,0.700,0.300
"important",5,0,1.000,0.000,0.917,0.083
"lessons",3,0,1.000,0.000,0.875,0.125
"game-changing",1,0,1.000,0.000,0.750,0.250
"eyeliner",2,0,1.000,0.000,0.833,0.167
"suck",2,0,1.000,0.000,0.833,0.167
"makeup",13,0,1.000,0.000,0.964,0.036
"into",25,14,0.641,0.359,0.637,0.363
"1996",1,1,0.500,0.500,0.500,0.500
"feel",21,2,0.913,0.087,0.896,0.104
"old",8,3,0.727,0.273,0.708,0.292
"show",22,16,0.579,0.421,0.577,0.423
"off",8,16,0.333,0.667,0.340,0.660
"terrible",3,0,1.000,0.000,0.875,0.125
"start",4,5,0.444,0.556,0.450,0.550
"campus",1,0,1.000,0.000,0.750,0.250
"urban",1,1,0.500,0.500,0.500,0.500
"dictionary",1,1,0.500,0.500,0.500,0.500
"definitions",1,0,1.000,0.000,0.750,0.250
"renters",1,0,1.000,0.000,0.750,0.250
"insurance",1,0,1.000,0.000,0.750,0.250
"mic",1,0,1.000,0.000,0.750,0.250
"dropped",2,0,1.000,0.000,0.833,0.167
"piano",1,0,1.000,0.000,0.750,0.250
"that's",3,0,1.000,0.000,0.875,0.125
"why",28,0,1.000,0.000,0.983,0.017
"grammy",1,0,1.000,0.000,0.750,0.250
"performance",3,1,0.750,0.250,0.700,0.300
"31",20,1,0.952,0.048,0.932,0.068
"babies",3,0,1.000,0.000,0.875,0.125
"hello",3,0,1.000,0.000,0.875,0.125
"assumptions",1,0,1.000,0.000,0.750,0.250
"singles",2,0,1.000,0.000,0.833,0.167
"thirties",3,0,1.000,0.000,0.875,0.125
"food",13,2,0.867,0.133,0.844,0.156
"electric",1,2,0.333,0.667,0.375,0.625
"picnic",1,0,1.000,0.000,0.750,0.250
"dragon",3,0,1.000,0.000,0.875,0.125
"ball",6,4,0.600,0.400,0.591,0.409
"z",3,0,1.000,0.000,0.875,0.125
"realistic",3,0,1.000,0.000,0.875,0.125
"proportions",1,0,1.000,0.000,0.750,0.250
"ridiculously",4,0,1.000,0.000,0.900,0.100
"sex",21,4,0.840,0.160,0.827,0.173
"parents",16,2,0.889,0.111,0.868,0.132
"costco",3,1,0.750,0.250,0.700,0.300
"failed",4,2,0.667,0.333,0.643,0.357
"almost",1,2,0.333,0.667,0.375,0.625
"won",3,0,1.000,0.000,0.875,0.125
"x-men",1,0,1.000,0.000,0.750,0.250
"character",26,0,1.000,0.000,0.981,0.019
"slytherins",1,0,1.000,0.000,0.750,0.250
"doing",10,0,1.000,0.000,0.955,0.045
"job",6,6,0.500,0.500,0.500,0.500
"costume",4,0,1.000,0.000,0.900,0.100
"acknowledge",1,0,1.000,0.000,0.750,0.250
"niall",2,0,1.000,0.000,0.833,0.167
"underrated",4,0,1.000,0.000,0.900,0.100
"member",6,1,0.857,0.143,0.812,0.188
"masturbated",1,0,1.000,0.000,0.750,0.250
"week",19,10,0.655,0.345,0.650,0.350
"nick",2,0,1.000,0.000,0.833,0.167
"joe",1,0,1.000,0.000,0.750,0.250
"jonas",2,0,1.000,0.000,0.833,0.167
"straight",4,1,0.800,0.200,0.750,0.250
"woman",16,11,0.593,0.407,0.589,0.411
"tinder",3,0,1.000,0.000,0.875,0.125
"me",4,1,0.800,0.200,0.750,0.250
"tears",1,2,0.333,0.667,0.375,0.625
"hearing",2,0,1.000,0.000,0.833,0.167
"josh",1,1,0.500,0.500,0.500,0.500
"groban",1,0,1.000,0.000,0.750,0.250
"kelly",1,0,1.000,0.000,0.750,0.250
"clarkson",1,0,1.000,0.000,0.750,0.250
"duet",1,0,1.000,0.000,0.750,0.250
"slow",6,3,0.667,0.333,0.650,0.350
"soups",3,0,1.000,0.000,0.875,0.125
"warm",2,0,1.000,0.000,0.833,0.167
"bourbon",1,0,1.000,0.000,0.750,0.250
"better",16,1,0.941,0.059,0.917,0.083
"liz",2,1,0.667,0.333,0.625,0.375
"lemon",2,0,1.000,0.000,0.833,0.167
"spoke",3,0,1.000,0.000,0.875,0.125
"truth",4,0,1.000,0.000,0.900,0.100
"magazines",1,0,1.000,0.000,0.750,0.250
"nominee",1,3,0.250,0.750,0.300,0.700
"brie",1,0,1.000,0.000,0.750,0.250
"larson",1,0,1.000,0.000,0.750,0.250
"2000s",5,0,1.000,0.000,0.917,0.083
"career",2,0,1.000,0.000,0.833,0.167
"explaining",1,0,1.000,0.000,0.750,0.250
"rap",2,0,1.000,0.000,0.833,0.167
"fired",1,3,0.250,0.750,0.300,0.700
"election",2,14,0.125,0.875,0.147,0.853
"candidate",1,17,0.056,0.944,0.079,0.921
"canada",9,12,0.429,0.571,0.432,0.568
"ooey",1,0,1.000,0.000,0.750,0.250
"gooey",1,0,1.000,0.000,0.750,0.250
"snacks",2,0,1.000,0.000,0.833,0.167
"level",3,2,0.600,0.400,0.583,0.417
"winner",2,3,0.400,0.600,0.417,0.583
"currently",1,0,1.000,0.000,0.750,0.250
"experiencing",1,0,1.000,0.000,0.750,0.250
"put",6,2,0.750,0.250,0.722,0.278
"through",9,6,0.600,0.400,0.594,0.406
"tim",2,0,1.000,0.000,0.833,0.167
"hortons",1,0,1.000,0.000,0.750,0.250
"a.m",1,0,1.000,0.000,0.750,0.250
"knew",5,0,1.000,0.000,0.917,0.083
"there",6,1,0.857,0.143,0.812,0.188
"short",3,3,0.500,0.500,0.500,0.500
"relate",8,0,1.000,0.000,0.944,0.056
"winter",15,1,0.938,0.062,0.912,0.088
"smoothies",1,0,1.000,0.000,0.750,0.250
"jump",1,2,0.333,0.667,0.375,0.625
"mornings",1,0,1.000,0.000,0.750,0.250
"breaking",1,0,1.000,0.000,0.750,0.250
"bad",4,2,0.667,0.333,0.643,0.357
"famous",11,0,1.000,0.000,0.958,0.042
"punishments",1,0,1.000,0.000,0.750,0.250
"jamie",1,0,1.000,0.000,0.750,0.250
"claire",1,0,1.000,0.000,0.750,0.250
"outlander",1,0,1.000,0.000,0.750,0.250
"2",6,16,0.273,0.727,0.283,0.717
"fucked",2,0,1.000,0.000,0.833,0.167
"caillou",1,0,1.000,0.000,0.750,0.250
"(that",1,0,1.000,0.000,0.750,0.250
"great)",1,0,1.000,0.000,0.750,0.250
"tinker",1,0,1.000,0.000,0.750,0.250
"bell",3,1,0.750,0.250,0.700,0.300
"belle",2,0,1.000,0.000,0.833,0.167
"rihanna",4,0,1.000,0.000,0.900,0.100
"work",6,10,0.375,0.625,0.382,0.618
"video",24,7,0.774,0.226,0.766,0.234
"hurts",1,0,1.000,0.000,0.750,0.250
"ryan",8,0,1.000,0.000,0.944,0.056
"phillippe",1,0,1.000,0.000,0.750,0.250
"comes",2,4,0.333,0.667,0.357,0.643
"amy",6,2,0.750,0.250,0.722,0.278
"schumer",4,0,1.000,0.000,0.900,0.100
"deleted",1,0,1.000,0.000,0.750,0.250
"trainwreck",1,0,1.000,0.000,0.750,0.250
"scene",2,0,1.000,0.000,0.833,0.167
"matthew",2,1,0.667,0.333,0.625,0.375
"mcconaughey",1,0,1.000,0.000,0.750,0.250
"reached",1,0,1.000,0.000,0.750,0.250
"peak",1,2,0.333,0.667,0.375,0.625
"mode",1,0,1.000,0.000,0.750,0.250
"animal",3,2,0.600,0.400,0.583,0.417
"facts",8,0,1.000,0.000,0.944,0.056
"single",8,0,1.000,0.000,0.944,0.056
"moment",10,1,0.909,0.091,0.875,0.125
"between",7,5,0.583,0.417,0.577,0.423
"starbucks",5,0,1.000,0.000,0.917,0.083
"barista",1,0,1.000,0.000,0.750,0.250
"deaf",1,4,0.200,0.800,0.250,0.750
"customer",1,1,0.500,0.500,0.500,0.500
"viral",6,0,1.000,0.000,0.929,0.071
"7",16,8,0.667,0.333,0.660,0.340
"insanely",10,0,1.000,0.000,0.955,0.045
"ways",25,1,0.962,0.038,0.944,0.056
"eat",12,0,1.000,0.000,0.962,0.038
"leftover",1,0,1.000,0.000,0.750,0.250
"physically",1,0,1.000,0.000,0.750,0.250
"can't",17,1,0.944,0.056,0.921,0.079
"pierce",1,0,1.000,0.000,0.750,0.250
"ears",1,0,1.000,0.000,0.750,0.250
"adam",2,1,0.667,0.333,0.625,0.375
"woodyatt",1,0,1.000,0.000,0.750,0.250
"upset",2,4,0.333,0.667,0.357,0.643
"#howsadam",1,0,1.000,0.000,0.750,0.250
"didn't",10,0,1.000,0.000,0.955,0.045
"corrie",1,0,1.000,0.000,0.750,0.250
"october",3,2,0.600,0.400,0.583,0.417
"lego",3,0,1.000,0.000,0.875,0.125
"naked",4,0,1.000,0.000,0.900,0.100
"mole",1,0,1.000,0.000,0.750,0.250
"kim",4,0,1.000,0.000,0.900,0.100
"possible",3,2,0.600,0.400,0.583,0.417
"percent",3,1,0.750,0.250,0.700,0.300
"vegan",4,0,1.000,0.000,0.900,0.100
"orange",1,1,0.500,0.500,0.500,0.500
"seriously",3,3,0.500,0.500,0.500,0.500
"intense",3,0,1.000,0.000,0.875,0.125
"perpetually",1,0,1.000,0.000,0.750,0.250
"miserable",2,0,1.000,0.000,0.833,0.167
"holiday",13,1,0.929,0.071,0.900,0.100
"squad",4,0,1.000,0.000,0.900,0.100
"floral",1,0,1.000,0.000,0.750,0.250
"leash",1,0,1.000,0.000,0.750,0.250
"fuck",9,0,1.000,0.000,0.950,0.050
"crocodile",1,1,0.500,0.500,0.500,0.500
"secret",7,5,0.583,0.417,0.577,0.423
"pets",4,0,1.000,0.000,0.900,0.100
"mindblowing",1,0,1.000,0.000,0.750,0.250
"harry",22,1,0.957,0.043,0.937,0.063
"potter",15,0,1.000,0.000,0.969,0.031
"theory",1,1,0.500,0.500,0.500,0.500
"avada",1,0,1.000,0.000,0.750,0.250
"kedavra",1,0,1.000,0.000,0.750,0.250
"curse",2,0,1.000,0.000,0.833,0.167
"friday",2,1,0.667,0.333,0.625,0.375
"palettes",1,0,1.000,0.000,0.750,0.250
"sale",2,4,0.333,0.667,0.357,0.643
"korean",1,5,0.167,0.833,0.214,0.786
"pop",10,0,1.000,0.000,0.955,0.045
"falling",1,3,0.250,0.750,0.300,0.700
"stage",4,3,0.571,0.429,0.562,0.438
"film",4,3,0.571,0.429,0.562,0.438
"pixar's",1,0,1.000,0.000,0.750,0.250
"tributes",1,0,1.000,0.000,0.750,0.250
"classic",6,3,0.667,0.333,0.650,0.350
"brilliant",8,0,1.000,0.000,0.944,0.056
"two-person",1,0,1.000,0.000,0.750,0.250
"costumes",9,0,1.000,0.000,0.950,0.050
"guaranteed",13,0,1.000,0.000,0.964,0.036
"done",4,1,0.800,0.200,0.750,0.250
"dissertation",1,0,1.000,0.000,0.750,0.250
"rory",1,0,1.000,0.000,0.750,0.250
"williams",3,1,0.750,0.250,0.700,0.300
"much",18,0,1.000,0.000,0.974,0.026
"graduated",1,0,1.000,0.000,0.750,0.250
"companion",1,0,1.000,0.000,0.750,0.250
"doctor",4,8,0.333,0.667,0.346,0.654
"legends",1,0,1.000,0.000,0.750,0.250
"tomorrow",1,1,0.500,0.500,0.500,0.500
"tutorial",1,0,1.000,0.000,0.750,0.250
"hipster",1,0,1.000,0.000,0.750,0.250
"britain",3,6,0.333,0.667,0.350,0.650
"percentage",2,0,1.000,0.000,0.833,0.167
"3",4,5,0.444,0.556,0.450,0.550
"bangs",3,0,1.000,0.000,0.875,0.125
"celebrities",12,0,1.000,0.000,0.962,0.038
"bangable",1,0,1.000,0.000,0.750,0.250
"pooped",1,0,1.000,0.000,0.750,0.250
"my",15,1,0.938,0.062,0.912,0.088
"pants",2,0,1.000,0.000,0.833,0.167
"sick",4,0,1.000,0.000,0.900,0.100
"traveling",3,0,1.000,0.000,0.875,0.125
"cast",12,1,0.923,0.077,0.893,0.107
"parks",3,0,1.000,0.000,0.875,0.125
"rec",2,0,1.000,0.000,0.833,0.167
"prefer",3,0,1.000,0.000,0.875,0.125
"chris",7,0,1.000,0.000,0.937,0.063
"pratt",3,0,1.000,0.000,0.875,0.125
"hemsworth",4,0,1.000,0.000,0.900,0.100
"talk",16,2,0.889,0.111,0.868,0.132
"american",6,12,0.333,0.667,0.342,0.658
"finals",3,1,0.750,0.250,0.700,0.300
"alcohol",3,0,1.000,0.000,0.875,0.125
"drinking",1,0,1.000,0.000,0.750,0.250
"behold",1,0,1.000,0.000,0.750,0.250
"terrifying",6,0,1.000,0.000,0.929,0.071
"mascot",4,0,1.000,0.000,0.900,0.100
"exist",5,0,1.000,0.000,0.917,0.083
"fans",11,3,0.786,0.214,0.767,0.233
"genius",8,0,1.000,0.000,0.944,0.056
"than",13,11,0.542,0.458,0.540,0.460
"chick",2,0,1.000,0.000,0.833,0.167
"divas",2,0,1.000,0.000,0.833,0.167
"2006",2,2,0.500,0.500,0.500,0.500
"west",6,11,0.353,0.647,0.361,0.639
"wiz",1,0,1.000,0.000,0.750,0.250
"khalifa",1,0,1.000,0.000,0.750,0.250
"officially",2,0,1.000,0.000,0.833,0.167
"eye",2,2,0.500,0.500,0.500,0.500
"contact",1,1,0.500,0.500,0.500,0.500
"last-minute",2,0,1.000,0.000,0.833,0.167
"stocking",2,0,1.000,0.000,0.833,0.167
"stuffers",1,0,1.000,0.000,0.750,0.250
"fandom",2,0,1.000,0.000,0.833,0.167
"thought",7,2,0.778,0.222,0.750,0.250
"green",3,6,0.333,0.667,0.350,0.650
"m&m's",1,0,1.000,0.000,0.750,0.250
"horny",1,0,1.000,0.000,0.750,0.250
"piece",1,1,0.500,0.500,0.500,0.500
"evidence",1,2,0.333,0.667,0.375,0.625
"proves",2,0,1.000,0.000,0.833,0.167
"faris",1,0,1.000,0.000,0.750,0.250
"existence",2,0,1.000,0.000,0.833,0.167
"male",6,0,1.000,0.000,0.929,0.071
"actor",4,2,0.667,0.333,0.643,0.357
"letter",1,1,0.500,0.500,0.500,0.500
"name",15,4,0.789,0.211,0.775,0.225
"michael",8,8,0.500,0.500,0.500,0.500
"b.",1,0,1.000,0.000,0.750,0.250
"jordan",1,0,1.000,0.000,0.750,0.250
"laid",1,0,1.000,0.000,0.750,0.250
"filming",5,0,1.000,0.000,0.917,0.083
"creed",1,0,1.000,0.000,0.750,0.250
"night",8,0,1.000,0.000,0.944,0.056
"katy",1,0,1.000,0.000,0.750,0.250
"perry",1,1,0.500,0.500,0.500,0.500
"figure",3,0,1.000,0.000,0.875,0.125
"where",11,3,0.786,0.214,0.767,0.233
"max",1,2,0.333,0.667,0.375,0.625
"ruby's",1,0,1.000,0.000,0.750,0.250
"leonardo",3,1,0.750,0.250,0.700,0.300
"dicaprio",3,0,1.000,0.000,0.875,0.125
"33",4,1,0.800,0.200,0.750,0.250
"russia",1,13,0.071,0.929,0.100,0.900
"differently",3,0,1.000,0.000,0.875,0.125
"everywhere",5,0,1.000,0.000,0.917,0.083
"else",2,0,1.000,0.000,0.833,0.167
"earth",5,3,0.625,0.375,0.611,0.389
"nostalgic",2,0,1.000,0.000,0.833,0.167
"mashups",1,0,1.000,0.000,0.750,0.250
"grooving",1,0,1.000,0.000,0.750,0.250
"life-changing",4,0,1.000,0.000,0.900,0.100
"pb&j",1,0,1.000,0.000,0.750,0.250
"rachel",2,1,0.667,0.333,0.625,0.375
"bilson",1,0,1.000,0.000,0.750,0.250
"kristen",2,0,1.000,0.000,0.833,0.167
"mom-friend",1,0,1.000,0.000,0.750,0.250
"goals",6,1,0.857,0.143,0.812,0.188
"coolest",4,0,1.000,0.000,0.900,0.100
"names",6,5,0.545,0.455,0.542,0.458
"bisexual",1,0,1.000,0.000,0.750,0.250
"ask",8,3,0.727,0.273,0.708,0.292
"expert:",1,0,1.000,0.000,0.750,0.250
"mindfulness",1,0,1.000,0.000,0.750,0.250
"ads",6,4,0.600,0.400,0.591,0.409
"used",6,4,0.600,0.400,0.591,0.409
"advertised",2,0,1.000,0.000,0.833,0.167
"product",4,2,0.667,0.333,0.643,0.357
"completely",12,0,1.000,0.000,0.962,0.038
"poodles",1,0,1.000,0.000,0.750,0.250
"kathy",1,0,1.000,0.000,0.750,0.250
"griffin",1,2,0.333,0.667,0.375,0.625
"kristin",1,0,1.000,0.000,0.750,0.250
