Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"question",4,1,0.800,0.200,0.750,0.250
"anna",2,0,1.000,0.000,0.833,0.167
"camp",1,3,0.250,0.750,0.300,0.700
"skylar",1,0,1.000,0.000,0.750,0.250
"astin",1,0,1.000,0.000,0.750,0.250
"engaged",1,1,0.500,0.500,0.500,0.500
"so",12,2,0.857,0.143,0.833,0.167
"everything",8,1,0.889,0.111,0.850,0.150
"finally",1,1,0.500,0.500,0.500,0.500
"right",10,2,0.833,0.167,0.808,0.192
"pretending",1,0,1.000,0.000,0.750,0.250
"faint",1,0,1.000,0.000,0.750,0.250
"dogs",4,1,0.800,0.200,0.750,0.250
"react",1,0,1.000,0.000,0.750,0.250
"smiths",1,0,1.000,0.000,0.750,0.250
"fake",2,1,0.667,0.333,0.625,0.375
"have",37,4,0.902,0.098,0.893,0.107
"esp",1,0,1.000,0.000,0.750,0.250
"biryani",1,0,1.000,0.000,0.750,0.250
"having",3,0,1.000,0.000,0.875,0.125
"braces",1,0,1.000,0.000,0.750,0.250
"way",16,3,0.842,0.158,0.825,0.175
"surprised",3,1,0.750,0.250,0.700,0.300
"military",1,5,0.167,0.833,0.214,0.786
"homecoming",1,0,1.000,0.000,0.750,0.250
"dressing",1,0,1.000,0.000,0.750,0.250
"gift",3,1,0.750,0.250,0.700,0.300
"elf",1,0,1.000,0.000,0.750,0.250
"honest:",1,0,1.000,0.000,0.750,0.250
"hit",5,1,0.833,0.167,0.786,0.214
"private",1,1,0.500,0.500,0.500,0.500
"sessions",1,0,1.000,0.000,0.750,0.250
"posts",4,2,0.667,0.333,0.643,0.357
"coconut",1,0,1.000,0.000,0.750,0.250
"oil",1,10,0.091,0.909,0.125,0.875
"answer",3,0,1.000,0.000,0.875,0.125
"problems",4,0,1.000,0.000,0.900,0.100
"items",4,0,1.000,0.000,0.900,0.100
"loves",5,0,1.000,0.000,0.917,0.083
"burgers",2,0,1.000,0.000,0.833,0.167
"needs",5,1,0.833,0.167,0.786,0.214
"20",8,3,0.727,0.273,0.708,0.292
"confessions",8,0,1.000,0.000,0.944,0.056
"slightly",5,0,1.000,0.000,0.917,0.083
"obsessed",11,0,1.000,0.000,0.958,0.042
"outer",1,0,1.000,0.000,0.750,0.250
"couples",4,0,1.000,0.000,0.900,0.100
"ferrell",1,0,1.000,0.000,0.750,0.250
"santa",1,0,1.000,0.000,0.750,0.250
"mark",1,1,0.500,0.500,0.500,0.500
"ruffalo",1,0,1.000,0.000,0.750,0.250
"posted",1,2,0.333,0.667,0.375,0.625
"shirtless",1,0,1.000,0.000,0.750,0.250
"pic",1,0,1.000,0.000,0.750,0.250
"promoting",1,0,1.000,0.000,0.750,0.250
"breast",1,0,1.000,0.000,0.750,0.250
"cancer",1,2,0.333,0.667,0.375,0.625
"awareness",1,0,1.000,0.000,0.750,0.250
"men",5,1,0.833,0.167,0.786,0.214
"nobody",1,0,1.000,0.000,0.750,0.250
"likes",1,0,1.000,0.000,0.750,0.250
"jobs",2,5,0.286,0.714,0.312,0.688
"pinky",1,0,1.000,0.000,0.750,0.250
"additional",1,0,1.000,0.000,0.750,0.250
"episodes",1,0,1.000,0.000,0.750,0.250
"murderer",1,0,1.000,0.000,0.750,0.250
"made",11,2,0.846,0.154,0.821,0.179
"yet",1,0,1.000,0.000,0.750,0.250
"priyanka",1,0,1.000,0.000,0.750,0.250
"chopra",1,0,1.000,0.000,0.750,0.250
"goddamn",2,0,1.000,0.000,0.833,0.167
"owned",2,0,1.000,0.000,0.833,0.167
"2015",28,0,1.000,0.000,0.983,0.017
"tumblr",3,0,1.000,0.000,0.875,0.125
"four-person",1,0,1.000,0.000,0.750,0.250
"slayed",2,0,1.000,0.000,0.833,0.167
"eyeshadow",1,0,1.000,0.000,0.750,0.250
"probably",4,0,1.000,0.000,0.900,0.100
"shouldn't",1,0,1.000,0.000,0.750,0.250
"illustrated",1,0,1.000,0.000,0.750,0.250
"leslie",2,0,1.000,0.000,0.833,0.167
"knope's",1,0,1.000,0.000,0.750,0.250
"compliments",1,0,1.000,0.000,0.750,0.250
"they're",4,0,1.000,0.000,0.900,0.100
"damn",4,0,1.000,0.000,0.900,0.100
"cool",3,0,1.000,0.000,0.875,0.125
"don't",8,0,1.000,0.000,0.944,0.056
"david",8,1,0.889,0.111,0.850,0.150
"bowie",5,0,1.000,0.000,0.917,0.083
"we're",3,0,1.000,0.000,0.875,0.125
"clear",1,0,1.000,0.000,0.750,0.250
"gay",2,4,0.333,0.667,0.357,0.643
"drama",2,0,1.000,0.000,0.833,0.167
"teacher",1,1,0.500,0.500,0.500,0.500
"responds",1,0,1.000,0.000,0.750,0.250
"perfectly",8,0,1.000,0.000,0.944,0.056
"mother",1,0,1.000,0.000,0.750,0.250
"pulls",1,0,1.000,0.000,0.750,0.250
"class",3,0,1.000,0.000,0.875,0.125
"server",1,0,1.000,0.000,0.750,0.250
"internet",5,3,0.625,0.375,0.611,0.389
"guess",11,0,1.000,0.000,0.958,0.042
"chips",1,0,1.000,0.000,0.750,0.250
"before",4,4,0.500,0.500,0.500,0.500
"smashed",2,0,1.000,0.000,0.833,0.167
"spelling",1,1,0.500,0.500,0.500,0.500
"friends",10,0,1.000,0.000,0.955,0.045
"blair",2,0,1.000,0.000,0.833,0.167
"serena",2,0,1.000,0.000,0.833,0.167
"tired",1,0,1.000,0.000,0.750,0.250
"weekend",1,0,1.000,0.000,0.750,0.250
"therapy",1,0,1.000,0.000,0.750,0.250
"buff",1,0,1.000,0.000,0.750,0.250
"john",4,5,0.444,0.556,0.450,0.550
"krasinski",2,0,1.000,0.000,0.833,0.167
"hours",1,2,0.333,0.667,0.375,0.625
"it's",11,0,1.000,0.000,0.958,0.042
"hard",4,1,0.800,0.200,0.750,0.250
"handle",1,0,1.000,0.000,0.750,0.250
"obscure",1,0,1.000,0.000,0.750,0.250
"very",4,0,1.000,0.000,0.900,0.100
"sweary",1,0,1.000,0.000,0.750,0.250
"british",7,10,0.412,0.588,0.417,0.583
"need",29,1,0.967,0.033,0.952,0.048
"use",6,7,0.462,0.538,0.464,0.536
"now",14,3,0.824,0.176,0.806,0.194
"14",5,1,0.833,0.167,0.786,0.214
"rare",1,1,0.500,0.500,0.500,0.500
"albert",1,0,1.000,0.000,0.750,0.250
"einstein",1,0,1.000,0.000,0.750,0.250
"seen",7,2,0.778,0.222,0.750,0.250
"kendrick",1,0,1.000,0.000,0.750,0.250
"sampson",1,0,1.000,0.000,0.750,0.250
"htgawm",1,0,1.000,0.000,0.750,0.250
"ultimate",3,0,1.000,0.000,0.875,0.125
"bae",1,0,1.000,0.000,0.750,0.250
"11",12,2,0.857,0.143,0.833,0.167
"mumbai",2,2,0.500,0.500,0.500,0.500
"sending",1,0,1.000,0.000,0.750,0.250
"powerful",2,0,1.000,0.000,0.833,0.167
"messages",1,1,0.500,0.500,0.500,0.500
"support",1,3,0.250,0.750,0.300,0.700
"solidarity",1,0,1.000,0.000,0.750,0.250
"paris",4,1,0.800,0.200,0.750,0.250
"thoughts",4,0,1.000,0.000,0.900,0.100
"while",5,4,0.556,0.444,0.550,0.450
"stalking",1,0,1.000,0.000,0.750,0.250
"our",4,1,0.800,0.200,0.750,0.250
"exes",4,0,1.000,0.000,0.900,0.100
"facebook",2,2,0.500,0.500,0.500,0.500
"i'm",5,0,1.000,0.000,0.917,0.083
"immigrant",2,0,1.000,0.000,0.833,0.167
"but",2,9,0.182,0.818,0.208,0.792
"not",11,7,0.611,0.389,0.605,0.395
"guy's",1,0,1.000,0.000,0.750,0.250
"cheese",6,1,0.857,0.143,0.812,0.188
"sums",1,0,1.000,0.000,0.750,0.250
"silly",2,0,1.000,0.000,0.833,0.167
"daily",1,0,1.000,0.000,0.750,0.250
"mail",1,0,1.000,0.000,0.750,0.250
"reenacted",1,0,1.000,0.000,0.750,0.250
"said",11,4,0.733,0.267,0.719,0.281
"leaders",1,6,0.143,0.857,0.188,0.812
"shit-ton",1,0,1.000,0.000,0.750,0.250
"lesbian",1,0,1.000,0.000,0.750,0.250
"subtext",1,0,1.000,0.000,0.750,0.250
"capture",4,1,0.800,0.200,0.750,0.250
"experience",2,2,0.500,0.500,0.500,0.500
"beans",1,0,1.000,0.000,0.750,0.250
"only",17,1,0.944,0.056,0.921,0.079
"twitter",5,1,0.833,0.167,0.786,0.214
"matters",1,0,1.000,0.000,0.750,0.250
"masturbation",2,0,1.000,0.000,0.833,0.167
"that'll",9,0,1.000,0.000,0.950,0.050
"wtf",1,0,1.000,0.000,0.750,0.250
"secondary",1,0,1.000,0.000,0.750,0.250
"characters",10,0,1.000,0.000,0.955,0.045
"then",3,1,0.750,0.250,0.700,0.300
"vs.",7,0,1.000,0.000,0.938,0.062
"potato",2,0,1.000,0.000,0.833,0.167
"recipes",3,0,1.000,0.000,0.875,0.125
"illegal",1,0,1.000,0.000,0.750,0.250
"charts",4,0,1.000,0.000,0.900,0.100
"graphs",1,0,1.000,0.000,0.750,0.250
"james",2,2,0.500,0.500,0.500,0.500
"bond",2,1,0.667,0.333,0.625,0.375
"fan",9,0,1.000,0.000,0.950,0.050
"season",8,5,0.615,0.385,0.607,0.393
"buffy",1,0,1.000,0.000,0.750,0.250
"jerseyans",1,0,1.000,0.000,0.750,0.250
"ace",1,0,1.000,0.000,0.750,0.250
"diy",2,0,1.000,0.000,0.833,0.167
"oreo",1,0,1.000,0.000,0.750,0.250
"churros",1,0,1.000,0.000,0.750,0.250
"next-level",1,0,1.000,0.000,0.750,0.250
"classical",1,0,1.000,0.000,0.750,0.250
"nerd",2,0,1.000,0.000,0.833,0.167
"hilarious",14,0,1.000,0.000,0.967,0.033
"book",4,3,0.571,0.429,0.562,0.438
"lover",2,0,1.000,0.000,0.833,0.167
"appreciate",2,0,1.000,0.000,0.833,0.167
"movie",12,1,0.923,0.077,0.893,0.107
"watch",11,1,0.917,0.083,0.885,0.115
"5",2,3,0.400,0.600,0.417,0.583
"walking",3,1,0.750,0.250,0.700,0.300
"dead",4,26,0.133,0.867,0.145,0.855
"went",8,0,1.000,0.000,0.944,0.056
"boobs",4,0,1.000,0.000,0.900,0.100
"netflix",6,0,1.000,0.000,0.929,0.071
"chill",3,0,1.000,0.000,0.875,0.125
"honest",5,0,1.000,0.000,0.917,0.083
"wounded",1,1,0.500,0.500,0.500,0.500
"veteran's",1,0,1.000,0.000,0.750,0.250
"service",1,5,0.167,0.833,0.214,0.786
"man",5,12,0.294,0.706,0.306,0.694
"it'll",1,0,1.000,0.000,0.750,0.250
"bawl",1,0,1.000,0.000,0.750,0.250
"youth",1,1,0.500,0.500,0.500,0.500
"football",2,7,0.222,0.778,0.250,0.750
"players",2,3,0.400,0.600,0.417,0.583
"quit",1,1,0.500,0.500,0.500,0.500
"whip/nae",1,0,1.000,0.000,0.750,0.250
"birthday",2,1,0.667,0.333,0.625,0.375
"cake",2,0,1.000,0.000,0.833,0.167
"bffs",1,0,1.000,0.000,0.750,0.250
"slaying",1,0,1.000,0.000,0.750,0.250
"fashion",4,1,0.800,0.200,0.750,0.250
"dear",2,0,1.000,0.000,0.833,0.167
"word",2,1,0.667,0.333,0.625,0.375
"advice",2,0,1.000,0.000,0.833,0.167
"india:",1,0,1.000,0.000,0.750,0.250
"butts",2,0,1.000,0.000,0.833,0.167
"dirty",2,0,1.000,0.000,0.833,0.167
"pass",1,1,0.500,0.500,0.500,0.500
"environmental",1,0,1.000,0.000,0.750,0.250
"science",2,2,0.500,0.500,0.500,0.500
"you're",22,0,1.000,0.000,0.978,0.022
"baths",1,0,1.000,0.000,0.750,0.250
"amber",2,1,0.667,0.333,0.625,0.375
"rose",4,0,1.000,0.000,0.900,0.100
"lot",1,0,1.000,0.000,0.750,0.250
"important",3,0,1.000,0.000,0.875,0.125
"lessons",3,0,1.000,0.000,0.875,0.125
"game-changing",1,0,1.000,0.000,0.750,0.250
"eyeliner",1,0,1.000,0.000,0.750,0.250
"suck",1,0,1.000,0.000,0.750,0.250
"makeup",6,0,1.000,0.000,0.929,0.071
"into",13,5,0.722,0.278,0.711,0.289
"1996",1,0,1.000,0.000,0.750,0.250
"feel",13,1,0.929,0.071,0.900,0.100
"old",5,2,0.714,0.286,0.688,0.312
"show",12,11,0.522,0.478,0.521,0.479
"off",4,10,0.286,0.714,0.300,0.700
"terrible",1,0,1.000,0.000,0.750,0.250
"start",4,4,0.500,0.500,0.500,0.500
"campus",1,0,1.000,0.000,0.750,0.250
"urban",1,1,0.500,0.500,0.500,0.500
"dictionary",1,1,0.500,0.500,0.500,0.500
"definitions",1,0,1.000,0.000,0.750,0.250
"renters",1,0,1.000,0.000,0.750,0.250
"insurance",1,0,1.000,0.000,0.750,0.250
"mic",1,0,1.000,0.000,0.750,0.250
"dropped",1,0,1.000,0.000,0.750,0.250
"piano",1,0,1.000,0.000,0.750,0.250
"that's",1,0,1.000,0.000,0.750,0.250
"why",16,0,1.000,0.000,0.971,0.029
"grammy",1,0,1.000,0.000,0.750,0.250
"performance",2,0,1.000,0.000,0.833,0.167
"31",11,1,0.917,0.083,0.885,0.115
"babies",3,0,1.000,0.000,0.875,0.125
"hello",2,0,1.000,0.000,0.833,0.167
"assumptions",1,0,1.000,0.000,0.750,0.250
"singles",1,0,1.000,0.000,0.750,0.250
"thirties",2,0,1.000,0.000,0.833,0.167
"food",9,2,0.818,0.182,0.792,0.208
"electric",1,1,0.500,0.500,0.500,0.500
"picnic",1,0,1.000,0.000,0.750,0.250
"dragon",1,0,1.000,0.000,0.750,0.250
"ball",1,1,0.500,0.500,0.500,0.500
"z",1,0,1.000,0.000,0.750,0.250
"realistic",3,0,1.000,0.000,0.875,0.125
"proportions",1,0,1.000,0.000,0.750,0.250
"ridiculously",3,0,1.000,0.000,0.875,0.125
"sex",14,3,0.824,0.176,0.806,0.194
"parents",10,1,0.909,0.091,0.875,0.125
"costco",2,0,1.000,0.000,0.833,0.167
"failed",1,1,0.500,0.500,0.500,0.500
"almost",1,0,1.000,0.000,0.750,0.250
"won",1,0,1.000,0.000,0.750,0.250
"x-men",1,0,1.000,0.000,0.750,0.250
"character",14,0,1.000,0.000,0.967,0.033
"slytherins",1,0,1.000,0.000,0.750,0.250
"doing",4,0,1.000,0.000,0.900,0.100
"job",3,3,0.500,0.500,0.500,0.500
"costume",2,0,1.000,0.000,0.833,0.167
"acknowledge",1,0,1.000,0.000,0.750,0.250
"niall",1,0,1.000,0.000,0.750,0.250
"underrated",3,0,1.000,0.000,0.875,0.125
"member",3,0,1.000,0.000,0.875,0.125
"masturbated",1,0,1.000,0.000,0.750,0.250
"week",11,6,0.647,0.353,0.639,0.361
"nick",1,0,1.000,0.000,0.750,0.250
"joe",1,0,1.000,0.000,0.750,0.250
"jonas",2,0,1.000,0.000,0.833,0.167
"straight",3,1,0.750,0.250,0.700,0.300
"woman",5,7,0.417,0.583,0.423,0.577
"tinder",3,0,1.000,0.000,0.875,0.125
"me",2,0,1.000,0.000,0.833,0.167
"tears",1,0,1.000,0.000,0.750,0.250
"hearing",1,0,1.000,0.000,0.750,0.250
"josh",1,0,1.000,0.000,0.750,0.250
"groban",1,0,1.000,0.000,0.750,0.250
"kelly",1,0,1.000,0.000,0.750,0.250
"clarkson",1,0,1.000,0.000,0.750,0.250
"duet",1,0,1.000,0.000,0.750,0.250
"slow",5,2,0.714,0.286,0.688,0.312
"soups",2,0,1.000,0.000,0.833,0.167
"warm",2,0,1.000,0.000,0.833,0.167
"bourbon",1,0,1.000,0.000,0.750,0.250
"better",10,0,1.000,0.000,0.955,0.045
"liz",2,1,0.667,0.333,0.625,0.375
"lemon",2,0,1.000,0.000,0.833,0.167
"spoke",1,0,1.000,0.000,0.750,0.250
"truth",2,0,1.000,0.000,0.833,0.167
"magazines",1,0,1.000,0.000,0.750,0.250
"nominee",1,2,0.333,0.667,0.375,0.625
"brie",1,0,1.000,0.000,0.750,0.250
"larson",1,0,1.000,0.000,0.750,0.250
"2000s",3,0,1.000,0.000,0.875,0.125
"career",1,0,1.000,0.000,0.750,0.250
"explaining",1,0,1.000,0.000,0.750,0.250
"rap",2,0,1.000,0.000,0.833,0.167
"fired",1,1,0.500,0.500,0.500,0.500
"election",2,7,0.222,0.778,0.250,0.750
"candidate",1,10,0.091,0.909,0.125,0.875
"canada",5,8,0.385,0.615,0.393,0.607
"ooey",1,0,1.000,0.000,0.750,0.250
"gooey",1,0,1.000,0.000,0.750,0.250
"snacks",1,0,1.000,0.000,0.750,0.250
"level",2,2,0.500,0.500,0.500,0.500
"winner",2,3,0.400,0.600,0.417,0.583
"currently",1,0,1.000,0.000,0.750,0.250
"experiencing",1,0,1.000,0.000,0.750,0.250
"put",3,2,0.600,0.400,0.583,0.417
"through",4,3,0.571,0.429,0.562,0.438
"tim",1,0,1.000,0.000,0.750,0.250
"hortons",1,0,1.000,0.000,0.750,0.250
"a.m",1,0,1.000,0.000,0.750,0.250
"knew",4,0,1.000,0.000,0.900,0.100
"there",3,0,1.000,0.000,0.875,0.125
"short",2,2,0.500,0.500,0.500,0.500
"relate",5,0,1.000,0.000,0.917,0.083
"winter",10,1,0.909,0.091,0.875,0.125
"smoothies",1,0,1.000,0.000,0.750,0.250
"jump",1,1,0.500,0.500,0.500,0.500
"mornings",1,0,1.000,0.000,0.750,0.250
"breaking",1,0,1.000,0.000,0.750,0.250
"bad",2,2,0.500,0.500,0.500,0.500
"famous",5,0,1.000,0.000,0.917,0.083
"punishments",1,0,1.000,0.000,0.750,0.250
"jamie",1,0,1.000,0.000,0.750,0.250
"claire",1,0,1.000,0.000,0.750,0.250
"outlander",1,0,1.000,0.000,0.750,0.250
"2",3,8,0.273,0.727,0.292,0.708
"fucked",2,0,1.000,0.000,0.833,0.167
"caillou",1,0,1.000,0.000,0.750,0.250
"(that",1,0,1.000,0.000,0.750,0.250
"great)",1,0,1.000,0.000,0.750,0.250
"tinker",1,0,1.000,0.000,0.750,0.250
"bell",2,0,1.000,0.000,0.833,0.167
"belle",1,0,1.000,0.000,0.750,0.250
"rihanna",1,0,1.000,0.000,0.750,0.250
"work",2,6,0.250,0.750,0.278,0.722
"video",10,2,0.833,0.167,0.808,0.192
"hurts",1,0,1.000,0.000,0.750,0.250
"ryan",2,0,1.000,0.000,0.833,0.167
"phillippe",1,0,1.000,0.000,0.750,0.250
"comes",1,2,0.333,0.667,0.375,0.625
"amy",2,2,0.500,0.500,0.500,0.500
"schumer",2,0,1.000,0.000,0.833,0.167
"deleted",1,0,1.000,0.000,0.750,0.250
"trainwreck",1,0,1.000,0.000,0.750,0.250
"scene",2,0,1.000,0.000,0.833,0.167
"matthew",1,0,1.000,0.000,0.750,0.250
"mcconaughey",1,0,1.000,0.000,0.750,0.250
"reached",1,0,1.000,0.000,0.750,0.250
"peak",1,1,0.500,0.500,0.500,0.500
"mode",1,0,1.000,0.000,0.750,0.250
"animal",2,2,0.500,0.500,0.500,0.500
"facts",4,0,1.000,0.000,0.900,0.100
"single",7,0,1.000,0.000,0.938,0.062
"moment",4,1,0.800,0.200,0.750,0.250
"between",4,3,0.571,0.429,0.562,0.438
"starbucks",2,0,1.000,0.000,0.833,0.167
"barista",1,0,1.000,0.000,0.750,0.250
"deaf",1,2,0.333,0.667,0.375,0.625
"customer",1,0,1.000,0.000,0.750,0.250
"viral",3,0,1.000,0.000,0.875,0.125
"7",8,4,0.667,0.333,0.654,0.346
"insanely",6,0,1.000,0.000,0.929,0.071
"ways",14,0,1.000,0.000,0.967,0.033
"eat",9,0,1.000,0.000,0.950,0.050
"leftover",1,0,1.000,0.000,0.750,0.250
"physically",1,0,1.000,0.000,0.750,0.250
"can't",5,0,1.000,0.000,0.917,0.083
"pierce",1,0,1.000,0.000,0.750,0.250
"ears",1,0,1.000,0.000,0.750,0.250
"adam",2,0,1.000,0.000,0.833,0.167
"woodyatt",1,0,1.000,0.000,0.750,0.250
"upset",2,2,0.500,0.500,0.500,0.500
"#howsadam",1,0,1.000,0.000,0.750,0.250
"didn't",7,0,1.000,0.000,0.938,0.062
"corrie",1,0,1.000,0.000,0.750,0.250
"october",2,2,0.500,0.500,0.500,0.500
"lego",1,0,1.000,0.000,0.750,0.250
"naked",3,0,1.000,0.000,0.875,0.125
"mole",1,0,1.000,0.000,0.750,0.250
"kim",3,0,1.000,0.000,0.875,0.125
"possible",2,1,0.667,0.333,0.625,0.375
"percent",2,1,0.667,0.333,0.625,0.375
"vegan",1,0,1.000,0.000,0.750,0.250
"orange",1,1,0.500,0.500,0.500,0.500
"seriously",2,1,0.667,0.333,0.625,0.375
"intense",2,0,1.000,0.000,0.833,0.167
"perpetually",1,0,1.000,0.000,0.750,0.250
"miserable",2,0,1.000,0.000,0.833,0.167
"holiday",4,1,0.800,0.200,0.750,0.250
"squad",2,0,1.000,0.000,0.833,0.167
"floral",1,0,1.000,0.000,0.750,0.250
"leash",1,0,1.000,0.000,0.750,0.250
"fuck",4,0,1.000,0.000,0.900,0.100
"crocodile",1,1,0.500,0.500,0.500,0.500
"secret",3,3,0.500,0.500,0.500,0.500
"pets",2,0,1.000,0.000,0.833,0.167
"mindblowing",1,0,1.000,0.000,0.750,0.250
"harry",10,0,1.000,0.000,0.955,0.045
"potter",7,0,1.000,0.000,0.938,0.062
"theory",1,0,1.000,0.000,0.750,0.250
"avada",1,0,1.000,0.000,0.750,0.250
"kedavra",1,0,1.000,0.000,0.750,0.250
"curse",1,0,1.000,0.000,0.750,0.250
"friday",2,0,1.000,0.000,0.833,0.167
"palettes",1,0,1.000,0.000,0.750,0.250
"sale",1,1,0.500,0.500,0.500,0.500
"korean",1,2,0.333,0.667,0.375,0.625
"pop",6,0,1.000,0.000,0.929,0.071
"falling",1,0,1.000,0.000,0.750,0.250
"stage",3,1,0.750,0.250,0.700,0.300
"film",1,2,0.333,0.667,0.375,0.625
"pixar's",1,0,1.000,0.000,0.750,0.250
"tributes",1,0,1.000,0.000,0.750,0.250
"classic",3,2,0.600,0.400,0.583,0.417
"brilliant",4,0,1.000,0.000,0.900,0.100
"two-person",1,0,1.000,0.000,0.750,0.250
"costumes",2,0,1.000,0.000,0.833,0.167
"guaranteed",5,0,1.000,0.000,0.917,0.083
"done",2,0,1.000,0.000,0.833,0.167
"dissertation",1,0,1.000,0.000,0.750,0.250
"rory",1,0,1.000,0.000,0.750,0.250
"williams",1,0,1.000,0.000,0.750,0.250
"much",10,0,1.000,0.000,0.955,0.045
"graduated",1,0,1.000,0.000,0.750,0.250
"companion",1,0,1.000,0.000,0.750,0.250
"doctor",1,6,0.143,0.857,0.188,0.812
"legends",1,0,1.000,0.000,0.750,0.250
"tomorrow",1,0,1.000,0.000,0.750,0.250
"tutorial",1,0,1.000,0.000,0.750,0.250
"hipster",1,0,1.000,0.000,0.750,0.250
"britain",2,3,0.400,0.600,0.417,0.583
"percentage",1,0,1.000,0.000,0.750,0.250
"3",1,1,0.500,0.500,0.500,0.500
"bangs",1,0,1.000,0.000,0.750,0.250
"celebrities",6,0,1.000,0.000,0.929,0.071
"bangable",1,0,1.000,0.000,0.750,0.250
"pooped",1,0,1.000,0.000,0.750,0.250
"my",6,0,1.000,0.000,0.929,0.071
"pants",2,0,1.000,0.000,0.833,0.167
"sick",1,0,1.000,0.000,0.750,0.250
"traveling",1,0,1.000,0.000,0.750,0.250
"cast",6,0,1.000,0.000,0.929,0.071
"parks",1,0,1.000,0.000,0.750,0.250
"rec",1,0,1.000,0.000,0.750,0.250
"prefer",2,0,1.000,0.000,0.833,0.167
"chris",5,0,1.000,0.000,0.917,0.083
"pratt",3,0,1.000,0.000,0.875,0.125
"hemsworth",2,0,1.000,0.000,0.833,0.167
"talk",7,2,0.778,0.222,0.750,0.250
"american",2,8,0.200,0.800,0.227,0.773
"finals",2,1,0.667,0.333,0.625,0.375
"alcohol",3,0,1.000,0.000,0.875,0.125
"drinking",1,0,1.000,0.000,0.750,0.250
"behold",1,0,1.000,0.000,0.750,0.250
"terrifying",3,0,1.000,0.000,0.875,0.125
"mascot",2,0,1.000,0.000,0.833,0.167
"exist",3,0,1.000,0.000,0.875,0.125
"fans",5,2,0.714,0.286,0.688,0.312
"genius",4,0,1.000,0.000,0.900,0.100
"than",6,4,0.600,0.400,0.591,0.409
"chick",2,0,1.000,0.000,0.833,0.167
"divas",1,0,1.000,0.000,0.750,0.250
"2006",1,1,0.500,0.500,0.500,0.500
"west",3,2,0.600,0.400,0.583,0.417
"wiz",1,0,1.000,0.000,0.750,0.250
"khalifa",1,0,1.000,0.000,0.750,0.250
"officially",2,0,1.000,0.000,0.833,0.167
"eye",1,1,0.500,0.500,0.500,0.500
"contact",1,0,1.000,0.000,0.750,0.250
"last-minute",1,0,1.000,0.000,0.750,0.250
"stocking",1,0,1.000,0.000,0.750,0.250
"stuffers",1,0,1.000,0.000,0.750,0.250
"fandom",2,0,1.000,0.000,0.833,0.167
"thought",6,0,1.000,0.000,0.929,0.071
"green",2,4,0.333,0.667,0.357,0.643
"m&m's",1,0,1.000,0.000,0.750,0.250
"horny",1,0,1.000,0.000,0.750,0.250
"piece",1,0,1.000,0.000,0.750,0.250
"evidence",1,0,1.000,0.000,0.750,0.250
"proves",1,0,1.000,0.000,0.750,0.250
"faris",1,0,1.000,0.000,0.750,0.250
"existence",1,0,1.000,0.000,0.750,0.250
"male",4,0,1.000,0.000,0.900,0.100
"actor",2,1,0.667,0.333,0.625,0.375
"letter",1,1,0.500,0.500,0.500,0.500
"name",8,2,0.800,0.200,0.773,0.227
"michael",6,4,0.600,0.400,0.591,0.409
"b.",1,0,1.000,0.000,0.750,0.250
"jordan",1,0,1.000,0.000,0.750,0.250
"laid",1,0,1.000,0.000,0.750,0.250
"filming",2,0,1.000,0.000,0.833,0.167
"creed",1,0,1.000,0.000,0.750,0.250
"night",4,0,1.000,0.000,0.900,0.100
"katy",1,0,1.000,0.000,0.750,0.250
"perry",1,0,1.000,0.000,0.750,0.250
"figure",1,0,1.000,0.000,0.750,0.250
"where",3,1,0.750,0.250,0.700,0.300
"max",1,2,0.333,0.667,0.375,0.625
"ruby's",1,0,1.000,0.000,0.750,0.250
"leonardo",2,1,0.667,0.333,0.625,0.375
"dicaprio",2,0,1.000,0.000,0.833,0.167
"33",3,1,0.750,0.250,0.700,0.300
"russia",1,4,0.200,0.800,0.250,0.750
"differently",2,0,1.000,0.000,0.833,0.167
"everywhere",3,0,1.000,0.000,0.875,0.125
"else",2,0,1.000,0.000,0.833,0.167
"earth",4,2,0.667,0.333,0.643,0.357
"nostalgic",1,0,1.000,0.000,0.750,0.250
"mashups",1,0,1.000,0.000,0.750,0.250
"grooving",1,0,1.000,0.000,0.750,0.250
"life-changing",2,0,1.000,0.000,0.833,0.167
"pb&j",1,0,1.000,0.000,0.750,0.250
"rachel",2,1,0.667,0.333,0.625,0.375
"bilson",1,0,1.000,0.000,0.750,0.250
"kristen",2,0,1.000,0.000,0.833,0.167
"mom-friend",1,0,1.000,0.000,0.750,0.250
"goals",3,0,1.000,0.000,0.875,0.125
"coolest",1,0,1.000,0.000,0.750,0.250
"names",3,0,1.000,0.000,0.875,0.125
"bisexual",1,0,1.000,0.000,0.750,0.250
"ask",5,1,0.833,0.167,0.786,0.214
"expert:",1,0,1.000,0.000,0.750,0.250
"mindfulness",1,0,1.000,0.000,0.750,0.250
"ads",5,2,0.714,0.286,0.688,0.312
"used",3,2,0.600,0.400,0.583,0.417
"advertised",1,0,1.000,0.000,0.750,0.250
"product",3,2,0.600,0.400,0.583,0.417
"completely",5,0,1.000,0.000,0.917,0.083
"poodles",1,0,1.000,0.000,0.750,0.250
"kathy",1,0,1.000,0.000,0.750,0.250
"griffin",1,1,0.500,0.500,0.500,0.500
"kristin",1,0,1.000,0.000,0.750,0.250
