Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"question",46,6,0.885,0.115,0.877,0.123
"anna",10,2,0.833,0.167,0.808,0.192
"camp",1,8,0.111,0.889,0.150,0.850
"skylar",1,0,1.000,0.000,0.750,0.250
"astin",1,0,1.000,0.000,0.750,0.250
"engaged",5,2,0.714,0.286,0.687,0.313
"so",126,9,0.933,0.067,0.930,0.070
"everything",62,5,0.925,0.075,0.919,0.081
"finally",18,2,0.900,0.100,0.881,0.119
"right",84,13,0.866,0.134,0.862,0.138
"pretending",5,0,1.000,0.000,0.917,0.083
"faint",2,0,1.000,0.000,0.833,0.167
"dogs",51,3,0.944,0.056,0.936,0.064
"react",7,0,1.000,0.000,0.937,0.063
"smiths",1,0,1.000,0.000,0.750,0.250
"fake",24,4,0.857,0.143,0.845,0.155
"have",277,42,0.868,0.132,0.867,0.133
"esp",1,0,1.000,0.000,0.750,0.250
"biryani",2,0,1.000,0.000,0.833,0.167
"having",29,6,0.829,0.171,0.819,0.181
"braces",4,2,0.667,0.333,0.643,0.357
"way",110,23,0.827,0.173,0.825,0.175
"surprised",10,1,0.909,0.091,0.875,0.125
"military",4,67,0.056,0.944,0.062,0.938
"homecoming",5,1,0.833,0.167,0.786,0.214
"dressing",2,0,1.000,0.000,0.833,0.167
"gift",21,2,0.913,0.087,0.896,0.104
"elf",8,0,1.000,0.000,0.944,0.056
"honest:",1,0,1.000,0.000,0.750,0.250
"hit",16,44,0.267,0.733,0.270,0.730
"private",1,12,0.077,0.923,0.107,0.893
"sessions",1,0,1.000,0.000,0.750,0.250
"posts",29,21,0.580,0.420,0.578,0.422
"coconut",1,0,1.000,0.000,0.750,0.250
"oil",1,55,0.018,0.982,0.026,0.974
"answer",32,0,1.000,0.000,0.985,0.015
"problems",19,6,0.760,0.240,0.750,0.250
"items",17,0,1.000,0.000,0.972,0.028
"loves",26,0,1.000,0.000,0.981,0.019
"burgers",7,0,1.000,0.000,0.937,0.063
"needs",44,3,0.936,0.064,0.927,0.073
"20",67,16,0.807,0.193,0.804,0.196
"confessions",76,0,1.000,0.000,0.994,0.006
"slightly",18,2,0.900,0.100,0.881,0.119
"obsessed",55,0,1.000,0.000,0.991,0.009
"outer",3,2,0.600,0.400,0.583,0.417
"couples",38,3,0.927,0.073,0.917,0.083
"ferrell",4,0,1.000,0.000,0.900,0.100
"santa",17,3,0.850,0.150,0.833,0.167
"mark",9,9,0.500,0.500,0.500,0.500
"ruffalo",1,0,1.000,0.000,0.750,0.250
"posted",8,2,0.800,0.200,0.773,0.227
"shirtless",6,0,1.000,0.000,0.929,0.071
"pic",3,0,1.000,0.000,0.875,0.125
"promoting",1,0,1.000,0.000,0.750,0.250
"breast",4,0,1.000,0.000,0.900,0.100
"cancer",8,13,0.381,0.619,0.386,0.614
"awareness",1,0,1.000,0.000,0.750,0.250
"men",53,16,0.768,0.232,0.764,0.236
"nobody",3,0,1.000,0.000,0.875,0.125
"likes",3,1,0.750,0.250,0.700,0.300
"jobs",7,37,0.159,0.841,0.167,0.833
"pinky",1,0,1.000,0.000,0.750,0.250
"additional",1,2,0.333,0.667,0.375,0.625
"episodes",4,0,1.000,0.000,0.900,0.100
"murderer",7,4,0.636,0.364,0.625,0.375
"made",104,13,0.889,0.111,0.886,0.114
"yet",7,4,0.636,0.364,0.625,0.375
"priyanka",6,0,1.000,0.000,0.929,0.071
"chopra",4,0,1.000,0.000,0.900,0.100
"goddamn",12,0,1.000,0.000,0.962,0.038
"owned",6,0,1.000,0.000,0.929,0.071
"2015",257,0,1.000,0.000,0.998,0.002
"tumblr",52,0,1.000,0.000,0.991,0.009
"four-person",1,0,1.000,0.000,0.750,0.250
"slayed",14,0,1.000,0.000,0.967,0.033
"eyeshadow",2,0,1.000,0.000,0.833,0.167
"probably",40,0,1.000,0.000,0.988,0.012
"shouldn't",10,0,1.000,0.000,0.955,0.045
"illustrated",7,0,1.000,0.000,0.937,0.063
"leslie",7,1,0.875,0.125,0.833,0.167
"knope's",1,0,1.000,0.000,0.750,0.250
"compliments",3,0,1.000,0.000,0.875,0.125
"they're",24,0,1.000,0.000,0.980,0.020
"damn",41,0,1.000,0.000,0.988,0.012
"cool",22,2,0.917,0.083,0.900,0.100
"don't",60,3,0.952,0.048,0.945,0.055
"david",32,17,0.653,0.347,0.650,0.350
"bowie",17,0,1.000,0.000,0.972,0.028
"we're",13,0,1.000,0.000,0.964,0.036
"clear",3,10,0.231,0.769,0.250,0.750
"gay",22,24,0.478,0.522,0.479,0.521
"drama",5,4,0.556,0.444,0.550,0.450
"teacher",11,10,0.524,0.476,0.523,0.477
"responds",1,1,0.500,0.500,0.500,0.500
"perfectly",66,0,1.000,0.000,0.993,0.007
"mother",9,10,0.474,0.526,0.475,0.525
"pulls",1,5,0.167,0.833,0.214,0.786
"class",13,8,0.619,0.381,0.614,0.386
"server",2,0,1.000,0.000,0.833,0.167
"internet",52,31,0.627,0.373,0.625,0.375
"guess",121,0,1.000,0.000,0.996,0.004
"chips",4,0,1.000,0.000,0.900,0.100
"before",50,27,0.649,0.351,0.647,0.353
"smashed",5,0,1.000,0.000,0.917,0.083
"spelling",4,1,0.800,0.200,0.750,0.250
"friends",67,3,0.957,0.043,0.951,0.049
"blair",4,4,0.500,0.500,0.500,0.500
"serena",7,4,0.636,0.364,0.625,0.375
"tired",15,0,1.000,0.000,0.969,0.031
"weekend",8,4,0.667,0.333,0.654,0.346
"therapy",4,2,0.667,0.333,0.643,0.357
"buff",2,0,1.000,0.000,0.833,0.167
"john",19,28,0.404,0.596,0.406,0.594
"krasinski",6,0,1.000,0.000,0.929,0.071
"hours",4,6,0.400,0.600,0.409,0.591
"it's",125,2,0.984,0.016,0.980,0.020
"hard",26,6,0.812,0.188,0.803,0.197
"handle",12,2,0.857,0.143,0.833,0.167
"obscure",4,0,1.000,0.000,0.900,0.100
"very",34,3,0.919,0.081,0.908,0.092
"sweary",2,0,1.000,0.000,0.833,0.167
"british",29,107,0.213,0.787,0.215,0.785
"need",230,9,0.962,0.038,0.960,0.040
"use",27,35,0.435,0.565,0.437,0.563
"now",125,25,0.833,0.167,0.831,0.169
"14",80,13,0.860,0.140,0.856,0.144
"rare",8,7,0.533,0.467,0.531,0.469
"albert",1,1,0.500,0.500,0.500,0.500
"einstein",1,0,1.000,0.000,0.750,0.250
"seen",31,8,0.795,0.205,0.787,0.213
"kendrick",8,0,1.000,0.000,0.944,0.056
"sampson",1,0,1.000,0.000,0.750,0.250
"htgawm",1,0,1.000,0.000,0.750,0.250
"ultimate",19,1,0.950,0.050,0.929,0.071
"bae",6,0,1.000,0.000,0.929,0.071
"11",96,11,0.897,0.103,0.894,0.106
"mumbai",6,12,0.333,0.667,0.342,0.658
"sending",4,3,0.571,0.429,0.562,0.438
"powerful",18,3,0.857,0.143,0.841,0.159
"messages",3,7,0.300,0.700,0.318,0.682
"support",5,28,0.152,0.848,0.162,0.838
"solidarity",2,0,1.000,0.000,0.833,0.167
"paris",15,14,0.517,0.483,0.517,0.483
"thoughts",28,2,0.933,0.067,0.919,0.081
"while",55,16,0.775,0.225,0.771,0.229
"stalking",2,0,1.000,0.000,0.833,0.167
"our",47,1,0.979,0.021,0.969,0.031
"exes",6,0,1.000,0.000,0.929,0.071
"facebook",34,14,0.708,0.292,0.704,0.296
"i'm",20,0,1.000,0.000,0.976,0.024
"immigrant",2,3,0.400,0.600,0.417,0.583
"but",43,82,0.344,0.656,0.345,0.655
"not",83,72,0.535,0.465,0.535,0.465
"guy's",8,0,1.000,0.000,0.944,0.056
"cheese",32,1,0.970,0.030,0.956,0.044
"sums",5,0,1.000,0.000,0.917,0.083
"silly",4,0,1.000,0.000,0.900,0.100
"daily",5,6,0.455,0.545,0.458,0.542
"mail",1,6,0.143,0.857,0.187,0.813
"reenacted",1,0,1.000,0.000,0.750,0.250
"said",46,28,0.622,0.378,0.620,0.380
"leaders",2,24,0.077,0.923,0.093,0.907
"shit-ton",1,0,1.000,0.000,0.750,0.250
"lesbian",14,0,1.000,0.000,0.967,0.033
"subtext",1,0,1.000,0.000,0.750,0.250
"capture",16,7,0.696,0.304,0.687,0.313
"experience",9,6,0.600,0.400,0.594,0.406
"beans",1,0,1.000,0.000,0.750,0.250
"only",131,11,0.923,0.077,0.920,0.080
"twitter",52,7,0.881,0.119,0.875,0.125
"matters",5,2,0.714,0.286,0.687,0.313
"masturbation",3,1,0.750,0.250,0.700,0.300
"that'll",80,0,1.000,0.000,0.994,0.006
"wtf",15,0,1.000,0.000,0.969,0.031
"secondary",1,1,0.500,0.500,0.500,0.500
"characters",66,0,1.000,0.000,0.993,0.007
"then",13,10,0.565,0.435,0.562,0.438
"vs.",44,13,0.772,0.228,0.767,0.233
"potato",8,0,1.000,0.000,0.944,0.056
"recipes",47,0,1.000,0.000,0.990,0.010
"illegal",3,7,0.300,0.700,0.318,0.682
"charts",23,1,0.958,0.042,0.940,0.060
"graphs",4,0,1.000,0.000,0.900,0.100
"james",16,9,0.640,0.360,0.635,0.365
"bond",9,4,0.692,0.308,0.679,0.321
"fan",44,7,0.863,0.137,0.856,0.144
"season",46,21,0.687,0.313,0.684,0.316
"buffy",3,0,1.000,0.000,0.875,0.125
"jerseyans",1,0,1.000,0.000,0.750,0.250
"ace",3,1,0.750,0.250,0.700,0.300
"diy",17,0,1.000,0.000,0.972,0.028
"oreo",6,0,1.000,0.000,0.929,0.071
"churros",1,0,1.000,0.000,0.750,0.250
"next-level",5,0,1.000,0.000,0.917,0.083
"classical",1,0,1.000,0.000,0.750,0.250
"nerd",8,0,1.000,0.000,0.944,0.056
"hilarious",110,0,1.000,0.000,0.995,0.005
"book",48,17,0.738,0.262,0.735,0.265
"lover",18,0,1.000,0.000,0.974,0.026
"appreciate",21,0,1.000,0.000,0.977,0.023
"movie",109,8,0.932,0.068,0.928,0.072
"watch",75,6,0.926,0.074,0.921,0.079
"5",27,27,0.500,0.500,0.500,0.500
"walking",9,3,0.750,0.250,0.731,0.269
"dead",19,169,0.101,0.899,0.103,0.897
"went",52,4,0.929,0.071,0.921,0.079
"boobs",14,0,1.000,0.000,0.967,0.033
"netflix",19,0,1.000,0.000,0.975,0.025
"chill",27,0,1.000,0.000,0.982,0.018
"honest",48,0,1.000,0.000,0.990,0.010
"wounded",1,9,0.100,0.900,0.136,0.864
"veteran's",1,0,1.000,0.000,0.750,0.250
"service",8,36,0.182,0.818,0.189,0.811
"man",64,86,0.427,0.573,0.427,0.573
"it'll",4,0,1.000,0.000,0.900,0.100
"bawl",1,0,1.000,0.000,0.750,0.250
"youth",2,5,0.286,0.714,0.312,0.688
"football",16,41,0.281,0.719,0.284,0.716
"players",5,13,0.278,0.722,0.289,0.711
"quit",4,7,0.364,0.636,0.375,0.625
"whip/nae",1,0,1.000,0.000,0.750,0.250
"birthday",16,2,0.889,0.111,0.868,0.132
"cake",16,0,1.000,0.000,0.971,0.029
"bffs",12,0,1.000,0.000,0.962,0.038
"slaying",3,1,0.750,0.250,0.700,0.300
"fashion",33,1,0.971,0.029,0.957,0.043
"dear",11,0,1.000,0.000,0.958,0.042
"word",13,2,0.867,0.133,0.844,0.156
"advice",27,3,0.900,0.100,0.887,0.113
"india:",1,0,1.000,0.000,0.750,0.250
"butts",3,0,1.000,0.000,0.875,0.125
"dirty",9,1,0.900,0.100,0.864,0.136
"pass",13,2,0.867,0.133,0.844,0.156
"environmental",1,4,0.200,0.800,0.250,0.750
"science",20,16,0.556,0.444,0.554,0.446
"you're",161,0,1.000,0.000,0.997,0.003
"baths",1,0,1.000,0.000,0.750,0.250
"amber",5,3,0.625,0.375,0.611,0.389
"rose",12,7,0.632,0.368,0.625,0.375
"lot",14,2,0.875,0.125,0.853,0.147
"important",33,2,0.943,0.057,0.931,0.069
"lessons",13,5,0.722,0.278,0.711,0.289
"game-changing",1,0,1.000,0.000,0.750,0.250
"eyeliner",11,0,1.000,0.000,0.958,0.042
"suck",10,0,1.000,0.000,0.955,0.045
"makeup",66,0,1.000,0.000,0.993,0.007
"into",69,82,0.457,0.543,0.457,0.543
"1996",1,1,0.500,0.500,0.500,0.500
"feel",59,5,0.922,0.078,0.915,0.085
"old",36,18,0.667,0.333,0.664,0.336
"show",106,47,0.693,0.307,0.692,0.308
"off",53,85,0.384,0.616,0.385,0.615
"terrible",15,1,0.938,0.062,0.912,0.088
"start",18,17,0.514,0.486,0.514,0.486
"campus",3,1,0.750,0.250,0.700,0.300
"urban",6,2,0.750,0.250,0.722,0.278
"dictionary",4,2,0.667,0.333,0.643,0.357
"definitions",1,0,1.000,0.000,0.750,0.250
"renters",1,0,1.000,0.000,0.750,0.250
"insurance",1,9,0.100,0.900,0.136,0.864
"mic",1,0,1.000,0.000,0.750,0.250
"dropped",5,4,0.556,0.444,0.550,0.450
"piano",1,1,0.500,0.500,0.500,0.500
"that's",9,0,1.000,0.000,0.950,0.050
"why",110,4,0.965,0.035,0.961,0.039
"grammy",5,1,0.833,0.167,0.786,0.214
"performance",5,5,0.500,0.500,0.500,0.500
"31",50,5,0.909,0.091,0.902,0.098
"babies",7,0,1.000,0.000,0.937,0.063
"hello",17,0,1.000,0.000,0.972,0.028
"assumptions",1,0,1.000,0.000,0.750,0.250
"singles",3,3,0.500,0.500,0.500,0.500
"thirties",4,0,1.000,0.000,0.900,0.100
"food",75,23,0.765,0.235,0.763,0.237
"electric",1,6,0.143,0.857,0.187,0.813
"picnic",1,0,1.000,0.000,0.750,0.250
"dragon",5,1,0.833,0.167,0.786,0.214
"ball",8,6,0.571,0.429,0.567,0.433
"z",4,0,1.000,0.000,0.900,0.100
"realistic",8,0,1.000,0.000,0.944,0.056
"proportions",1,0,1.000,0.000,0.750,0.250
"ridiculously",20,0,1.000,0.000,0.976,0.024
"sex",71,15,0.826,0.174,0.822,0.178
"parents",43,7,0.860,0.140,0.853,0.147
"costco",4,1,0.800,0.200,0.750,0.250
"failed",14,10,0.583,0.417,0.580,0.420
"almost",15,6,0.714,0.286,0.705,0.295
"won",24,1,0.960,0.040,0.942,0.058
"x-men",1,0,1.000,0.000,0.750,0.250
"character",117,2,0.983,0.017,0.979,0.021
"slytherins",2,0,1.000,0.000,0.833,0.167
"doing",33,3,0.917,0.083,0.905,0.095
"job",16,24,0.400,0.600,0.402,0.598
"costume",24,0,1.000,0.000,0.980,0.020
"acknowledge",2,0,1.000,0.000,0.833,0.167
"niall",2,0,1.000,0.000,0.833,0.167
"underrated",13,0,1.000,0.000,0.964,0.036
"member",15,8,0.652,0.348,0.646,0.354
"masturbated",2,0,1.000,0.000,0.833,0.167
"week",81,30,0.730,0.270,0.728,0.272
"nick",6,3,0.667,0.333,0.650,0.350
"joe",6,3,0.667,0.333,0.650,0.350
"jonas",7,0,1.000,0.000,0.937,0.063
"straight",16,6,0.727,0.273,0.717,0.283
"woman",68,41,0.624,0.376,0.623,0.377
"tinder",10,0,1.000,0.000,0.955,0.045
"me",24,2,0.923,0.077,0.907,0.093
"tears",4,3,0.571,0.429,0.562,0.438
"hearing",12,4,0.750,0.250,0.735,0.265
"josh",2,1,0.667,0.333,0.625,0.375
"groban",1,0,1.000,0.000,0.750,0.250
"kelly",9,0,1.000,0.000,0.950,0.050
"clarkson",1,0,1.000,0.000,0.750,0.250
"duet",3,0,1.000,0.000,0.875,0.125
"slow",13,11,0.542,0.458,0.540,0.460
"soups",5,0,1.000,0.000,0.917,0.083
"warm",11,3,0.786,0.214,0.767,0.233
"bourbon",2,0,1.000,0.000,0.833,0.167
"better",66,6,0.917,0.083,0.911,0.089
"liz",3,3,0.500,0.500,0.500,0.500
"lemon",5,0,1.000,0.000,0.917,0.083
"spoke",5,0,1.000,0.000,0.917,0.083
"truth",11,0,1.000,0.000,0.958,0.042
"magazines",2,1,0.667,0.333,0.625,0.375
"nominee",2,10,0.167,0.833,0.192,0.808
"brie",2,0,1.000,0.000,0.833,0.167
"larson",1,1,0.500,0.500,0.500,0.500
"2000s",11,0,1.000,0.000,0.958,0.042
"career",9,5,0.643,0.357,0.633,0.367
"explaining",3,0,1.000,0.000,0.875,0.125
"rap",5,1,0.833,0.167,0.786,0.214
"fired",1,15,0.062,0.938,0.088,0.912
"election",4,59,0.063,0.937,0.070,0.930
"candidate",2,49,0.039,0.961,0.048,0.952
"canada",28,41,0.406,0.594,0.407,0.593
"ooey",1,0,1.000,0.000,0.750,0.250
"gooey",3,0,1.000,0.000,0.875,0.125
"snacks",11,1,0.917,0.083,0.885,0.115
"level",9,10,0.474,0.526,0.475,0.525
"winner",5,10,0.333,0.667,0.344,0.656
"currently",2,0,1.000,0.000,0.833,0.167
"experiencing",2,0,1.000,0.000,0.833,0.167
"put",25,11,0.694,0.306,0.689,0.311
"through",35,22,0.614,0.386,0.612,0.388
"tim",10,5,0.667,0.333,0.656,0.344
"hortons",2,1,0.667,0.333,0.625,0.375
"a.m",1,0,1.000,0.000,0.750,0.250
"knew",19,1,0.950,0.050,0.929,0.071
"there",24,3,0.889,0.111,0.875,0.125
"short",11,11,0.500,0.500,0.500,0.500
"relate",22,0,1.000,0.000,0.978,0.022
"winter",36,11,0.766,0.234,0.760,0.240
"smoothies",1,0,1.000,0.000,0.750,0.250
"jump",1,9,0.100,0.900,0.136,0.864
"mornings",1,0,1.000,0.000,0.750,0.250
"breaking",7,2,0.778,0.222,0.750,0.250
"bad",28,9,0.757,0.243,0.750,0.250
"famous",34,1,0.971,0.029,0.958,0.042
"punishments",1,0,1.000,0.000,0.750,0.250
"jamie",5,1,0.833,0.167,0.786,0.214
"claire",4,0,1.000,0.000,0.900,0.100
"outlander",1,0,1.000,0.000,0.750,0.250
"2",22,55,0.286,0.714,0.288,0.712
"fucked",6,0,1.000,0.000,0.929,0.071
"caillou",2,0,1.000,0.000,0.833,0.167
"(that",1,0,1.000,0.000,0.750,0.250
"great)",1,0,1.000,0.000,0.750,0.250
"tinker",2,0,1.000,0.000,0.833,0.167
"bell",6,2,0.750,0.250,0.722,0.278
"belle",4,0,1.000,0.000,0.900,0.100
"rihanna",13,0,1.000,0.000,0.964,0.036
"work",31,32,0.492,0.508,0.492,0.508
"video",93,20,0.823,0.177,0.820,0.180
"hurts",5,2,0.714,0.286,0.687,0.313
"ryan",19,2,0.905,0.095,0.886,0.114
"phillippe",2,0,1.000,0.000,0.833,0.167
"comes",7,17,0.292,0.708,0.300,0.700
"amy",28,2,0.933,0.067,0.919,0.081
"schumer",16,0,1.000,0.000,0.971,0.029
"deleted",2,0,1.000,0.000,0.833,0.167
"trainwreck",1,0,1.000,0.000,0.750,0.250
"scene",15,1,0.938,0.062,0.912,0.088
"matthew",4,1,0.800,0.200,0.750,0.250
"mcconaughey",1,0,1.000,0.000,0.750,0.250
"reached",5,0,1.000,0.000,0.917,0.083
"peak",11,3,0.786,0.214,0.767,0.233
"mode",1,1,0.500,0.500,0.500,0.500
"animal",27,7,0.794,0.206,0.786,0.214
"facts",35,1,0.972,0.028,0.959,0.041
"single",49,2,0.961,0.039,0.952,0.048
"moment",27,5,0.844,0.156,0.833,0.167
"between",20,23,0.465,0.535,0.466,0.534
"starbucks",12,3,0.800,0.200,0.781,0.219
"barista",1,0,1.000,0.000,0.750,0.250
"deaf",3,7,0.300,0.700,0.318,0.682
"customer",2,2,0.500,0.500,0.500,0.500
"viral",14,1,0.933,0.067,0.906,0.094
"7",71,27,0.724,0.276,0.722,0.278
"insanely",42,0,1.000,0.000,0.988,0.012
"ways",143,3,0.979,0.021,0.976,0.024
"eat",52,2,0.963,0.037,0.955,0.045
"leftover",4,0,1.000,0.000,0.900,0.100
"physically",1,0,1.000,0.000,0.750,0.250
"can't",45,3,0.938,0.062,0.929,0.071
"pierce",1,0,1.000,0.000,0.750,0.250
"ears",4,0,1.000,0.000,0.900,0.100
"adam",6,6,0.500,0.500,0.500,0.500
"woodyatt",1,0,1.000,0.000,0.750,0.250
"upset",5,6,0.455,0.545,0.458,0.542
"#howsadam",1,0,1.000,0.000,0.750,0.250
"didn't",48,0,1.000,0.000,0.990,0.010
"corrie",1,1,0.500,0.500,0.500,0.500
"october",6,3,0.667,0.333,0.650,0.350
"lego",4,1,0.800,0.200,0.750,0.250
"naked",7,4,0.636,0.364,0.625,0.375
"mole",1,0,1.000,0.000,0.750,0.250
"kim",20,6,0.769,0.231,0.759,0.241
"possible",13,15,0.464,0.536,0.466,0.534
"percent",5,8,0.385,0.615,0.393,0.607
"vegan",9,0,1.000,0.000,0.950,0.050
"orange",3,6,0.333,0.667,0.350,0.650
"seriously",21,5,0.808,0.192,0.796,0.204
"intense",11,0,1.000,0.000,0.958,0.042
"perpetually",2,0,1.000,0.000,0.833,0.167
"miserable",3,0,1.000,0.000,0.875,0.125
"holiday",41,3,0.932,0.068,0.922,0.078
"squad",14,1,0.933,0.067,0.906,0.094
"floral",1,0,1.000,0.000,0.750,0.250
"leash",3,0,1.000,0.000,0.875,0.125
"fuck",27,0,1.000,0.000,0.982,0.018
"crocodile",1,2,0.333,0.667,0.375,0.625
"secret",32,11,0.744,0.256,0.739,0.261
"pets",9,1,0.900,0.100,0.864,0.136
"mindblowing",1,0,1.000,0.000,0.750,0.250
"harry",97,5,0.951,0.049,0.947,0.053
"potter",82,2,0.976,0.024,0.971,0.029
"theory",7,2,0.778,0.222,0.750,0.250
"avada",1,0,1.000,0.000,0.750,0.250
"kedavra",1,0,1.000,0.000,0.750,0.250
"curse",2,2,0.500,0.500,0.500,0.500
"friday",13,5,0.722,0.278,0.711,0.289
"palettes",1,0,1.000,0.000,0.750,0.250
"sale",4,21,0.160,0.840,0.173,0.827
"korean",3,21,0.125,0.875,0.140,0.860
"pop",23,0,1.000,0.000,0.979,0.021
"falling",3,7,0.300,0.700,0.318,0.682
"stage",6,18,0.250,0.750,0.260,0.740
"film",23,19,0.548,0.452,0.547,0.453
"pixar's",1,0,1.000,0.000,0.750,0.250
"tributes",2,2,0.500,0.500,0.500,0.500
"classic",25,14,0.641,0.359,0.637,0.363
"brilliant",12,0,1.000,0.000,0.962,0.038
"two-person",1,0,1.000,0.000,0.750,0.250
"costumes",29,0,1.000,0.000,0.983,0.017
"guaranteed",52,0,1.000,0.000,0.991,0.009
"done",18,3,0.857,0.143,0.841,0.159
"dissertation",1,0,1.000,0.000,0.750,0.250
"rory",2,0,1.000,0.000,0.833,0.167
"williams",17,13,0.567,0.433,0.565,0.435
"much",78,9,0.897,0.103,0.892,0.108
"graduated",1,0,1.000,0.000,0.750,0.250
"companion",2,1,0.667,0.333,0.625,0.375
"doctor",18,19,0.486,0.514,0.487,0.513
"legends",2,0,1.000,0.000,0.833,0.167
"tomorrow",1,3,0.250,0.750,0.300,0.700
"tutorial",4,0,1.000,0.000,0.900,0.100
"hipster",4,0,1.000,0.000,0.900,0.100
"britain",8,22,0.267,0.733,0.274,0.726
"percentage",2,0,1.000,0.000,0.833,0.167
"3",18,35,0.340,0.660,0.343,0.657
"bangs",5,0,1.000,0.000,0.917,0.083
"celebrities",46,0,1.000,0.000,0.989,0.011
"bangable",1,0,1.000,0.000,0.750,0.250
"pooped",1,0,1.000,0.000,0.750,0.250
"my",59,2,0.967,0.033,0.960,0.040
"pants",10,1,0.909,0.091,0.875,0.125
"sick",14,1,0.933,0.067,0.906,0.094
"traveling",7,2,0.778,0.222,0.750,0.250
"cast",55,4,0.932,0.068,0.925,0.075
"parks",10,5,0.667,0.333,0.656,0.344
"rec",6,0,1.000,0.000,0.929,0.071
"prefer",7,0,1.000,0.000,0.937,0.063
"chris",25,3,0.893,0.107,0.879,0.121
"pratt",9,0,1.000,0.000,0.950,0.050
"hemsworth",9,0,1.000,0.000,0.950,0.050
"talk",50,11,0.820,0.180,0.815,0.185
"american",31,63,0.330,0.670,0.332,0.668
"finals",6,14,0.300,0.700,0.310,0.690
"alcohol",5,1,0.833,0.167,0.786,0.214
"drinking",13,2,0.867,0.133,0.844,0.156
"behold",1,0,1.000,0.000,0.750,0.250
"terrifying",15,0,1.000,0.000,0.969,0.031
"mascot",6,0,1.000,0.000,0.929,0.071
"exist",12,1,0.923,0.077,0.893,0.107
"fans",55,10,0.846,0.154,0.841,0.159
"genius",30,1,0.968,0.032,0.953,0.047
"than",70,36,0.660,0.340,0.659,0.341
"chick",2,0,1.000,0.000,0.833,0.167
"divas",2,0,1.000,0.000,0.833,0.167
"2006",9,18,0.333,0.667,0.339,0.661
"west",21,43,0.328,0.672,0.331,0.669
"wiz",5,0,1.000,0.000,0.917,0.083
"khalifa",3,0,1.000,0.000,0.875,0.125
"officially",11,4,0.733,0.267,0.719,0.281
"eye",12,10,0.545,0.455,0.543,0.457
"contact",2,3,0.400,0.600,0.417,0.583
"last-minute",7,1,0.875,0.125,0.833,0.167
"stocking",3,0,1.000,0.000,0.875,0.125
"stuffers",1,0,1.000,0.000,0.750,0.250
"fandom",3,0,1.000,0.000,0.875,0.125
"thought",14,3,0.824,0.176,0.806,0.194
"green",11,19,0.367,0.633,0.371,0.629
"m&m's",2,0,1.000,0.000,0.833,0.167
"horny",1,0,1.000,0.000,0.750,0.250
"piece",2,1,0.667,0.333,0.625,0.375
"evidence",2,8,0.200,0.800,0.227,0.773
"proves",8,1,0.889,0.111,0.850,0.150
"faris",4,0,1.000,0.000,0.900,0.100
"existence",5,0,1.000,0.000,0.917,0.083
"male",14,0,1.000,0.000,0.967,0.033
"actor",11,18,0.379,0.621,0.383,0.617
"letter",8,2,0.800,0.200,0.773,0.227
"name",60,12,0.833,0.167,0.829,0.171
"michael",23,32,0.418,0.582,0.420,0.580
"b.",4,1,0.800,0.200,0.750,0.250
"jordan",3,1,0.750,0.250,0.700,0.300
"laid",2,4,0.333,0.667,0.357,0.643
"filming",6,1,0.857,0.143,0.812,0.188
"creed",2,0,1.000,0.000,0.833,0.167
"night",31,8,0.795,0.205,0.787,0.213
"katy",8,0,1.000,0.000,0.944,0.056
"perry",9,3,0.750,0.250,0.731,0.269
"figure",7,8,0.467,0.533,0.469,0.531
"where",29,10,0.744,0.256,0.737,0.263
"max",3,4,0.429,0.571,0.437,0.563
"ruby's",1,0,1.000,0.000,0.750,0.250
"leonardo",16,1,0.941,0.059,0.917,0.083
"dicaprio",14,0,1.000,0.000,0.967,0.033
"33",18,4,0.818,0.182,0.804,0.196
"russia",1,51,0.019,0.981,0.028,0.972
"differently",5,0,1.000,0.000,0.917,0.083
"everywhere",8,0,1.000,0.000,0.944,0.056
"else",8,2,0.800,0.200,0.773,0.227
"earth",12,11,0.522,0.478,0.521,0.479
"nostalgic",7,0,1.000,0.000,0.937,0.063
"mashups",4,0,1.000,0.000,0.900,0.100
"grooving",1,0,1.000,0.000,0.750,0.250
"life-changing",14,0,1.000,0.000,0.967,0.033
"pb&j",1,0,1.000,0.000,0.750,0.250
"rachel",10,6,0.625,0.375,0.618,0.382
"bilson",1,0,1.000,0.000,0.750,0.250
"kristen",4,0,1.000,0.000,0.900,0.100
"mom-friend",1,0,1.000,0.000,0.750,0.250
"goals",23,6,0.793,0.207,0.783,0.217
"coolest",6,0,1.000,0.000,0.929,0.071
"names",30,15,0.667,0.333,0.663,0.337
"bisexual",4,0,1.000,0.000,0.900,0.100
"ask",22,5,0.815,0.185,0.804,0.196
"expert:",1,1,0.500,0.500,0.500,0.500
"mindfulness",1,0,1.000,0.000,0.750,0.250
"ads",8,10,0.444,0.556,0.447,0.553
"used",16,14,0.533,0.467,0.532,0.468
"advertised",2,0,1.000,0.000,0.833,0.167
"product",6,3,0.667,0.333,0.650,0.350
"completely",37,0,1.000,0.000,0.987,0.013
"poodles",1,1,0.500,0.500,0.500,0.500
"kathy",1,0,1.000,0.000,0.750,0.250
"griffin",3,5,0.375,0.625,0.389,0.611
"kristin",1,0,1.000,0.000,0.750,0.250
